0	-0.00011712452836035175	-0.00012777221275674737
138	-0.00011712452836035175	-0.00012777221275674737
275	-0.00011712452836035175	-0.00012777221275674737
413	-0.00011712452836035175	-0.00012777221275674737
552	-0.00011712452836035175	-0.00012777221275674737
691	-0.00011712452836035175	-0.00012777221275674737
831	-0.00011712452836035175	-0.00012777221275674737
971	-0.00011712452836035175	-0.00012777221275674737
1110	-0.00011712452836035175	-0.00012777221275674737
1250	-0.00011712452836035175	-0.00012777221275674737
1390	-0.00011712452836035175	-0.00012777221275674737
1529	-0.00011712452836035175	-0.00012777221275674737
1669	-0.00011712452836035175	-0.00012777221275674737
1808	-0.00011712452836035175	-0.00012777221275674737
1948	-0.00011712452836035175	-0.00012777221275674737
2088	-0.00011712452836035175	-0.00012777221275674737
2228	-0.00011712452836035175	-0.00012777221275674737
2367	-0.00011712452836035175	-0.00012777221275674737
2507	-0.00011712452836035175	-0.00012777221275674737
2646	-0.00011712452836035175	-0.00012777221275674737
2786	-0.00011712452836035175	-0.00012777221275674737
2926	-0.00011712452836035175	-0.00012777221275674737
3066	-0.00011712452836035175	-0.00012777221275674737
3205	-0.00011712452836035175	-0.00012777221275674737
3345	-0.00011712452836035175	-0.00012777221275674737
3484	-0.00011712452836035175	-0.00012777221275674737
3625	-0.00011712452836035175	-0.00012777221275674737
3763	-0.00011712452836035175	-0.00012777221275674737
3901	-0.00011712452836035175	-0.00012777221275674737
4040	-0.00011712452836035175	-0.00012777221275674737
4178	-0.00011712452836035175	-0.00012777221275674737
4317	-0.00011712452836035175	-0.00012777221275674737
4455	-0.00011712452836035175	-0.00012777221275674737
4593	-0.00011712452836035175	-0.00012777221275674737
4732	-0.00011712452836035175	-0.00012777221275674737
4871	-0.00011712452836035175	-0.00012777221275674737
5009	-0.00011712452836035175	-0.00012777221275674737
5147	-0.00011712452836035175	-0.00012777221275674737
