0	0.0030558854217655413	-0.00019165831913512104
137	-0.0040141770174411465	0.00347114511322497
275	-0.0010008823332611878	-0.003524383535206948
411	0.003620212694774509	-0.0014800281310989904
548	-0.0032156006877114758	0.0038438140670988166
687	-0.0022466614076394748	-0.0025022058331529693
826	0.0037692802763240473	-0.0029494085778015854
964	-0.001682334134630507	0.0037266895387384653
1102	-0.0036947464855492784	-0.0007666332765404842
1240	0.0032688391096934535	-0.004056767755026729
1379	6.388610637837368e-05	0.002896170155819607
1517	-0.004503970499675345	0.0009902346488647922
1655	0.0021188891948827272	-0.004535913552864531
1793	0.0017249248722160896	0.0015013234998917818
1932	-0.0046104473436393	0.002512853517549365
2071	0.00047914579783780265	-0.004259073758558246
2209	0.003087828474954728	-0.000330078216288264
2347	-0.00390770017347719	0.003588269641585322
2486	-0.0013629036027386387	-0.0032581914252970577
2624	0.0037373372231348603	-0.002065650772900749
2762	-0.002619330361513321	0.0038864048046843994
2901	-0.0029600562621979807	-0.001767515609801672
3039	0.0036415080635673	-0.0035137358508105527
3183	-0.00018101063473872545	0.0030558854217655413
3321	-0.0044294367089005755	0.0007346902233512974
3459	0.0023318428828106395	-0.00451461818407174
3597	0.0014587327623061992	0.0017994586629908587
3735	-0.004642390396828487	0.00225730909203587
3874	0.0008518147517116491	-0.004386845971314993
4012	0.002810988680648442	0.00013841989715314299
4150	-0.00415259691459429	0.00337531595365741
4288	-0.0008624624361080448	-0.0035776219571889262
4426	0.003620212694774509	-0.001575857290666551
4565	-0.0030558854217655413	0.0038757571202880036
4703	-0.0025235012019457605	-0.002236013723243079
4841	0.003747984907531256	-0.0031091238437475194
4980	-0.0014693804467025948	0.0036521557479636956
5118	-0.0038438140670988166	-0.0005217365354233851
