0	-0.00011712452836035175	-0.00012777221275674737
138	-0.00011712452836035175	-0.00012777221275674737
274	-0.00011712452836035175	-0.00012777221275674737
411	-0.00011712452836035175	-0.00012777221275674737
547	-0.00011712452836035175	-0.00012777221275674737
684	-0.00011712452836035175	-0.00012777221275674737
822	-0.00011712452836035175	-0.00012777221275674737
961	-0.00011712452836035175	-0.00012777221275674737
1099	-0.00011712452836035175	-0.00012777221275674737
1237	-0.00011712452836035175	-0.00012777221275674737
1375	-0.00011712452836035175	-0.00012777221275674737
1514	-0.00011712452836035175	-0.00012777221275674737
1653	-0.00011712452836035175	-0.00012777221275674737
1791	-0.00011712452836035175	-0.00012777221275674737
1929	-0.00011712452836035175	-0.00012777221275674737
2068	-0.00011712452836035175	-0.00012777221275674737
2207	-0.00011712452836035175	-0.00012777221275674737
2345	-0.00011712452836035175	-0.00012777221275674737
2483	-0.00011712452836035175	-0.00012777221275674737
2622	-0.00011712452836035175	-0.00012777221275674737
2760	-0.00011712452836035175	-0.00012777221275674737
2899	-0.00011712452836035175	-0.00012777221275674737
3037	-0.00011712452836035175	-0.00012777221275674737
3176	-0.00011712452836035175	-0.00012777221275674737
3314	-0.00011712452836035175	-0.00012777221275674737
3452	-0.00011712452836035175	-0.00012777221275674737
3590	-0.00011712452836035175	-0.00012777221275674737
3729	-0.00011712452836035175	-0.00012777221275674737
3868	-0.00011712452836035175	-0.00012777221275674737
4006	-0.00011712452836035175	-0.00012777221275674737
4144	-0.00011712452836035175	-0.00012777221275674737
4283	-0.00011712452836035175	-0.00012777221275674737
4421	-0.00011712452836035175	-0.00012777221275674737
4559	-0.00011712452836035175	-0.00012777221275674737
4698	-0.00011712452836035175	-0.00012777221275674737
4836	-0.00011712452836035175	-0.00012777221275674737
4974	-0.00011712452836035175	-0.00012777221275674737
5112	-0.00011712452836035175	-0.00012777221275674737
